order_id,warehouse,category,order_date,promised_ship_date,actual_ship_date,status,units
WO0007142,Northeast-1,Electronics,2026-08-12,2026-08-13,2026-08-12,shipped,7
WO0007143,Midwest-2,Outdoor,08/12/2026,2026-08-14,2026-08-13,SHIPPED,3
WO0007144,Northeast-1,Home Goods,2026-08-12,2026-08-15,2026-08-14,SHIPPED,9
WO0007145,Midwest-2,Apparel,2026-08-12,2026-08-14,08/13/2026,Shipped,3
WO0007146,Midwest-2,Home Goods,08/12/2026,08/15/2026,08/15/2026, Shipped,7
WO0007147,South-4,Home Goods,2026-08-12,2026-08-13,2026-08-12,Shipped,7
WO0007148,,Home Goods,2026-08-12,2026-08-13,2026-08-12,Shipped,7
WO0007149,Northeast-1,Home Goods,08/12/2026,08/14/2026,2026-08-13,SHIPPED,8
WO0007150,Midwest-2,Office Supplies,08/12/2026,08/15/2026,2026-08-14,SHIPPED,3
WO0007151,Midwest-2,Outdoor,2026-08-12,2026-08-15,2026-08-14,shipped,10
WO0007152,West-3,Office Supplies,08/12/2026,08/13/2026,08/15/2026,DELAYED,7
WO0007153,Northeast-1,Outdoor,08/12/2026,08/15/2026,08/14/2026, Shipped,11
WO0007154,Northeast-1,Outdoor,08/12/2026,2026-08-15,,delayed,10
WO0007154,Northeast-1,Outdoor,08/12/2026,2026-08-15,,delayed,10
WO0007155,West-3,Apparel,08/12/2026,2026-08-14,08/14/2026, Shipped,4
WO0007156,West-3,Home Goods,08/12/2026,08/13/2026,08/13/2026, Shipped,7
WO0007157,Northeast-1,Outdoor,2026-08-12,08/15/2026,2026-08-14,Shipped,7
WO0007158,Northeast-1,Apparel,08/12/2026,08/13/2026,08/13/2026,shipped,3
WO0007159,West-3,Office Supplies,08/12/2026,08/15/2026,2026-08-14, Shipped,4
WO0007160,South-4,Electronics,08/12/2026,08/13/2026,,delayed,8
WO0007161,West-3,Outdoor,08/12/2026,2026-08-13,08/13/2026,Shipped,5
WO0007162,West-3,Outdoor,2026-08-12,2026-08-15,08/14/2026, Shipped,7
WO0007163,Midwest-2,Home Goods,08/12/2026,2026-08-14,2026-08-13,shipped,11
WO0007164,South-4,Office Supplies,08/12/2026,2026-08-13,2026-08-12,Shipped,2
WO0007165,Northeast-1,Apparel,2026-08-12,08/15/2026,08/15/2026,Shipped,9
WO0007166,Northeast-1,Apparel,08/12/2026,08/15/2026,08/15/2026,shipped,5
WO0007167,West-3,Outdoor,08/12/2026,08/14/2026,2026-08-14, Shipped,8
WO0007168,Northeast-1,Outdoor,2026-08-12,2026-08-15,08/15/2026,shipped,10
WO0007169,Northeast-1,Apparel,2026-08-12,2026-08-15,2026-08-14,Shipped,3
WO0007170,Midwest-2,Outdoor,2026-08-12,2026-08-13,08/13/2026,SHIPPED,11
WO0007171,,Outdoor,2026-08-12,2026-08-13,08/13/2026,SHIPPED,11
WO0007172,Northeast-1,Office Supplies,08/12/2026,2026-08-15,08/15/2026,shipped,3
WO0007173,,Office Supplies,08/12/2026,2026-08-15,08/15/2026,shipped,3
WO0007174,South-4,Apparel,08/12/2026,2026-08-15,2026-08-15, Shipped,9
WO0007175,Midwest-2,Home Goods,08/12/2026,2026-08-14,2026-08-13,Shipped,4
WO0007176,West-3,Outdoor,2026-08-12,08/14/2026,08/14/2026,shipped,11
WO0007177,West-3,Home Goods,08/12/2026,08/15/2026,2026-08-14,shipped,3
WO0007178,South-4,Outdoor,2026-08-12,2026-08-15,08/14/2026, Shipped,9
WO0007179,Midwest-2,Home Goods,2026-08-12,08/13/2026,2026-08-12,Shipped,10
WO0007179,Midwest-2,Home Goods,2026-08-12,08/13/2026,2026-08-12,Shipped,10
WO0007180,South-4,Outdoor,08/12/2026,2026-08-14,08/13/2026, Shipped,10
WO0007181,West-3,Office Supplies,08/12/2026,2026-08-15,08/14/2026,SHIPPED,3
WO0007182,South-4,Home Goods,08/12/2026,2026-08-14,2026-08-13,SHIPPED,11
WO0007183,Northeast-1,Home Goods,2026-08-12,2026-08-13,08/12/2026,SHIPPED,8
WO0007183,Northeast-1,Home Goods,2026-08-12,2026-08-13,08/12/2026,SHIPPED,8
WO0007184,South-4,Home Goods,08/12/2026,08/13/2026,08/12/2026, Shipped,3
WO0007185,South-4,Outdoor,08/12/2026,08/14/2026,08/14/2026, Shipped,1
WO0007186,Midwest-2,Outdoor,2026-08-12,2026-08-14,2026-08-14,shipped,7
WO0007187,Northeast-1,Electronics,08/12/2026,08/13/2026,2026-08-13,Shipped,10
WO0007188,Midwest-2,Home Goods,08/12/2026,2026-08-14,08/14/2026, Shipped,10
WO0007189,West-3,Apparel,2026-08-12,08/14/2026,08/14/2026, Shipped,3
WO0007190,Midwest-2,Electronics,2026-08-12,2026-08-15,2026-08-15,SHIPPED,6
WO0007191,Northeast-1,Outdoor,08/12/2026,08/15/2026,08/14/2026,shipped,6
WO0007192,West-3,Electronics,2026-08-12,2026-08-15,2026-08-14,shipped,3
WO0007193,Northeast-1,Outdoor,08/12/2026,2026-08-13,2026-08-12, Shipped,8
WO0007194,Northeast-1,Apparel,2026-08-12,2026-08-13,2026-08-12,shipped,4
WO0007195,,Apparel,2026-08-12,2026-08-13,2026-08-12,shipped,4
WO0007196,Northeast-1,Office Supplies,08/12/2026,2026-08-14,08/14/2026,SHIPPED,8
WO0007197,West-3,Office Supplies,08/12/2026,08/14/2026,08/18/2026,DELAYED,10
WO0007198,South-4,Home Goods,08/12/2026,08/14/2026,08/13/2026,Shipped,7
WO0007199,South-4,Apparel,2026-08-12,2026-08-15,2026-08-14, Shipped,3
WO0007200,West-3,Office Supplies,08/12/2026,2026-08-13,2026-08-12, Shipped,1
WO0007201,West-3,Electronics,08/12/2026,08/15/2026,2026-08-14, Shipped,9
WO0007202,West-3,Outdoor,08/12/2026,08/13/2026,08/13/2026, Shipped,3
WO0007203,Northeast-1,Office Supplies,08/12/2026,2026-08-13,2026-08-12,shipped,3
WO0007204,West-3,Outdoor,2026-08-12,08/14/2026,08/14/2026,shipped,2
WO0007205,West-3,Office Supplies,2026-08-12,08/13/2026,2026-08-13,shipped,2
WO0007206,Northeast-1,Outdoor,2026-08-12,2026-08-13,08/12/2026, Shipped,1
WO0007206,Northeast-1,Outdoor,2026-08-12,2026-08-13,08/12/2026, Shipped,1
WO0007207,South-4,Office Supplies,2026-08-12,2026-08-14,08/14/2026,Shipped,11
WO0007208,West-3,Outdoor,08/12/2026,2026-08-15,08/15/2026, Shipped,6
WO0007209,Midwest-2,Apparel,2026-08-12,08/13/2026,08/12/2026,SHIPPED,10
WO0007210,South-4,Office Supplies,2026-08-12,2026-08-13,2026-08-13,SHIPPED,3
WO0007211,Midwest-2,Office Supplies,2026-08-12,08/13/2026,,cancelled,11
WO0007212,Midwest-2,Home Goods,08/12/2026,2026-08-15,2026-08-15,shipped,7
WO0007213,Midwest-2,Home Goods,08/12/2026,2026-08-15,08/14/2026, Shipped,4
WO0007214,Northeast-1,Outdoor,2026-08-12,08/15/2026,2026-08-15,SHIPPED,4
WO0007215,West-3,Apparel,08/12/2026,2026-08-14,08/14/2026,shipped,8
WO0007216,Midwest-2,Home Goods,08/12/2026,2026-08-14,08/19/2026,delayed,10
WO0007217,Midwest-2,Office Supplies,08/12/2026,2026-08-15,08/14/2026,shipped,11
WO0007218,West-3,Home Goods,2026-08-12,08/15/2026,2026-08-15,Shipped,10
WO0007219,West-3,Office Supplies,08/12/2026,2026-08-15,08/15/2026,shipped,1
WO0007220,West-3,Office Supplies,2026-08-12,08/13/2026,2026-08-13,shipped,3
WO0007221,West-3,Apparel,2026-08-12,08/14/2026,08/14/2026,SHIPPED,7
WO0007222,Midwest-2,Home Goods,08/12/2026,08/13/2026,2026-08-13,Shipped,2
WO0007223,South-4,Apparel,08/12/2026,08/14/2026,08/13/2026,Shipped,3
WO0007224,West-3,Apparel,2026-08-12,2026-08-15,08/14/2026,Shipped,10
WO0007225,Midwest-2,Outdoor,2026-08-12,08/15/2026,08/15/2026,Shipped,7
WO0007226,South-4,Apparel,08/12/2026,2026-08-13,08/12/2026,shipped,4
WO0007227,Northeast-1,Outdoor,08/12/2026,2026-08-15,2026-08-15,Shipped,7
WO0007228,South-4,Electronics,2026-08-12,2026-08-14,08/14/2026, Shipped,9
WO0007229,Northeast-1,Office Supplies,08/12/2026,08/14/2026,2026-08-13,shipped,6
WO0007230,Midwest-2,Outdoor,08/12/2026,2026-08-14,08/17/2026,Delayed,8
WO0007231,Northeast-1,Apparel,08/12/2026,2026-08-14,2026-08-14,SHIPPED,5
WO0007232,South-4,Electronics,2026-08-12,08/15/2026,2026-08-16,delayed,11
WO0007233,Midwest-2,Outdoor,2026-08-12,2026-08-14,08/13/2026,Shipped,8
WO0007234,Northeast-1,Outdoor,08/12/2026,08/15/2026,08/15/2026, Shipped,3
WO0007235,South-4,Home Goods,08/12/2026,08/14/2026,08/13/2026, Shipped,5
WO0007236,West-3,Apparel,08/12/2026,2026-08-13,08/12/2026,shipped,3
WO0007237,Northeast-1,Apparel,2026-08-12,2026-08-13,08/12/2026,shipped,8
WO0007238,West-3,Office Supplies,2026-08-12,2026-08-13,,Delayed,8
WO0007239,Northeast-1,Outdoor,08/12/2026,08/15/2026,2026-08-15,shipped,8
WO0007240,Midwest-2,Outdoor,08/12/2026,08/14/2026,2026-08-13,shipped,6
WO0007241,West-3,Office Supplies,2026-08-12,08/14/2026,08/14/2026, Shipped,4
WO0007242,South-4,Electronics,08/12/2026,2026-08-15,08/14/2026,shipped,8
WO0007243,South-4,Office Supplies,08/12/2026,2026-08-15,2026-08-14,shipped,8
WO0007244,South-4,Apparel,08/12/2026,08/15/2026,,delayed,11
WO0007245,Midwest-2,Home Goods,2026-08-12,2026-08-15,08/14/2026,SHIPPED,11
WO0007246,Midwest-2,Home Goods,2026-08-12,2026-08-14,08/18/2026,DELAYED,8
WO0007247,Midwest-2,Home Goods,2026-08-12,08/14/2026,08/13/2026,shipped,2
WO0007248,West-3,Apparel,2026-08-12,2026-08-14,2026-08-14, Shipped,9
WO0007249,South-4,Office Supplies,08/12/2026,08/15/2026,08/14/2026, Shipped,7
WO0007250,Midwest-2,Office Supplies,08/12/2026,08/15/2026,08/14/2026,Shipped,11
WO0007251,Midwest-2,Electronics,08/12/2026,08/15/2026,2026-08-14,SHIPPED,2
WO0007252,West-3,Electronics,08/12/2026,2026-08-13,2026-08-13, Shipped,10
WO0007253,Northeast-1,Apparel,08/12/2026,08/15/2026,08/14/2026,shipped,9
WO0007254,Midwest-2,Apparel,2026-08-12,2026-08-14,2026-08-14,SHIPPED,10
WO0007255,Midwest-2,Apparel,08/12/2026,2026-08-14,2026-08-13, Shipped,9
WO0007256,Midwest-2,Apparel,2026-08-12,2026-08-13,2026-08-13, Shipped,10
WO0007257,Midwest-2,Electronics,08/12/2026,2026-08-15,,delayed,8
WO0007258,Midwest-2,Home Goods,2026-08-12,2026-08-13,2026-08-13,Shipped,4
WO0007259,South-4,Outdoor,2026-08-12,08/14/2026,2026-08-13,SHIPPED,1
WO0007260,West-3,Office Supplies,2026-08-12,08/13/2026,08/12/2026,shipped,7
WO0007261,Midwest-2,Office Supplies,2026-08-12,2026-08-13,08/12/2026,SHIPPED,10
WO0007262,Midwest-2,Office Supplies,08/12/2026,2026-08-14,08/13/2026, Shipped,10
WO0007263,South-4,Home Goods,2026-08-12,08/14/2026,08/13/2026,Shipped,10
WO0007264,Northeast-1,Outdoor,08/12/2026,2026-08-13,08/12/2026,SHIPPED,4
WO0007265,Northeast-1,Electronics,2026-08-12,08/14/2026,2026-08-13,Shipped,10
WO0007266,Midwest-2,Electronics,2026-08-12,08/13/2026,2026-08-13,Shipped,5
WO0007267,Midwest-2,Outdoor,2026-08-12,2026-08-14,08/14/2026, Shipped,7
WO0007268,Midwest-2,Office Supplies,08/12/2026,2026-08-14,2026-08-13,shipped,4
WO0007269,Northeast-1,Apparel,2026-08-12,2026-08-13,08/12/2026, Shipped,2
WO0007270,Northeast-1,Home Goods,2026-08-12,08/15/2026,2026-08-14,SHIPPED,11
WO0007271,West-3,Office Supplies,08/12/2026,2026-08-13,08/13/2026,SHIPPED,8
WO0007272,South-4,Office Supplies,2026-08-12,08/15/2026,2026-08-14,SHIPPED,11
WO0007273,Midwest-2,Electronics,2026-08-12,08/14/2026,2026-08-14,Shipped,3
WO0007274,West-3,Apparel,2026-08-12,2026-08-13,08/12/2026,Shipped,5
WO0007275,South-4,Electronics,2026-08-12,08/15/2026,08/14/2026,SHIPPED,9
WO0007276,South-4,Outdoor,2026-08-12,2026-08-13,2026-08-12,SHIPPED,10
WO0007277,West-3,Outdoor,08/12/2026,2026-08-13,2026-08-12,Shipped,6
WO0007278,Northeast-1,Electronics,08/12/2026,2026-08-15,2026-08-15,SHIPPED,1
WO0007279,West-3,Apparel,08/12/2026,08/14/2026,08/14/2026,SHIPPED,9
WO0007280,Midwest-2,Outdoor,08/12/2026,08/13/2026,2026-08-16,DELAYED,11
WO0007281,Midwest-2,Office Supplies,2026-08-12,08/15/2026,2026-08-15,shipped,5
WO0007282,West-3,Electronics,2026-08-12,2026-08-15,2026-08-14,SHIPPED,6
WO0007283,West-3,Outdoor,08/12/2026,2026-08-15,2026-08-14,shipped,9
WO0007284,Northeast-1,Home Goods,2026-08-12,08/14/2026,08/13/2026, Shipped,7
WO0007285,Northeast-1,Apparel,2026-08-12,2026-08-14,08/13/2026,shipped,3
WO0007286,South-4,Home Goods,2026-08-12,2026-08-15,08/14/2026,SHIPPED,1
WO0007287,South-4,Office Supplies,08/12/2026,2026-08-13,08/12/2026,shipped,7
WO0007288,Midwest-2,Outdoor,08/13/2026,08/15/2026,2026-08-14,shipped,8
WO0007289,West-3,Office Supplies,08/13/2026,2026-08-15,2026-08-15, Shipped,11
WO0007290,,Office Supplies,08/13/2026,2026-08-15,2026-08-15, Shipped,11
WO0007291,Midwest-2,Apparel,08/13/2026,08/14/2026,,cancelled,6
WO0007292,South-4,Apparel,2026-08-13,2026-08-16,08/16/2026,shipped,4
WO0007293,Midwest-2,Outdoor,2026-08-13,2026-08-16,08/16/2026, Shipped,1
WO0007294,South-4,Office Supplies,08/13/2026,2026-08-14,2026-08-13,shipped,11
WO0007295,West-3,Outdoor,2026-08-13,08/15/2026,,cancelled,10
WO0007296,South-4,Home Goods,08/13/2026,08/15/2026,08/16/2026,delayed,5
WO0007297,Midwest-2,Outdoor,08/13/2026,2026-08-14,2026-08-13,shipped,11
WO0007298,Midwest-2,Office Supplies,2026-08-13,2026-08-15,08/15/2026,SHIPPED,3
WO0007299,Northeast-1,Home Goods,08/13/2026,2026-08-15,08/15/2026, Shipped,7
WO0007300,Northeast-1,Electronics,2026-08-13,08/14/2026,08/14/2026,SHIPPED,2
WO0007301,Northeast-1,Office Supplies,08/13/2026,2026-08-14,08/13/2026,SHIPPED,4
WO0007302,South-4,Outdoor,08/13/2026,2026-08-16,08/15/2026,Shipped,8
WO0007303,Northeast-1,Outdoor,08/13/2026,08/16/2026,2026-08-16,Shipped,11
WO0007304,Northeast-1,Home Goods,08/13/2026,08/14/2026,,DELAYED,4
WO0007305,,Home Goods,08/13/2026,08/14/2026,,DELAYED,4
WO0007306,Northeast-1,Outdoor,2026-08-13,08/14/2026,2026-08-14,Shipped,10
WO0007307,South-4,Home Goods,08/13/2026,08/15/2026,08/14/2026, Shipped,8
WO0007308,Midwest-2,Apparel,08/13/2026,2026-08-16,08/15/2026, Shipped,6
WO0007309,Midwest-2,Electronics,2026-08-13,2026-08-14,2026-08-14,Shipped,10
WO0007310,Midwest-2,Office Supplies,2026-08-13,2026-08-15,08/15/2026,SHIPPED,8
WO0007311,Midwest-2,Home Goods,2026-08-13,2026-08-16,2026-08-16,SHIPPED,4
WO0007312,Northeast-1,Outdoor,08/13/2026,08/15/2026,08/14/2026, Shipped,9
WO0007313,West-3,Outdoor,08/13/2026,08/15/2026,2026-08-14,SHIPPED,7
WO0007314,Midwest-2,Home Goods,08/13/2026,08/16/2026,08/16/2026,Shipped,10
WO0007315,South-4,Office Supplies,2026-08-13,2026-08-16,08/16/2026,shipped,2
WO0007316,West-3,Apparel,2026-08-13,2026-08-15,2026-08-15,shipped,8
WO0007317,South-4,Office Supplies,2026-08-13,08/14/2026,08/13/2026, Shipped,4
WO0007318,West-3,Apparel,08/13/2026,08/15/2026,2026-08-14,Shipped,10
WO0007319,Midwest-2,Office Supplies,08/13/2026,08/16/2026,08/16/2026,Shipped,5
WO0007320,Midwest-2,Electronics,2026-08-13,2026-08-15,2026-08-15,SHIPPED,10
WO0007321,Midwest-2,Apparel,08/13/2026,2026-08-15,,cancelled,8
WO0007322,Midwest-2,Apparel,2026-08-13,08/16/2026,2026-08-15,SHIPPED,8
WO0007323,West-3,Office Supplies,2026-08-13,2026-08-14,08/14/2026,SHIPPED,11
WO0007324,South-4,Office Supplies,08/13/2026,2026-08-15,08/15/2026,Shipped,4
WO0007325,Midwest-2,Apparel,2026-08-13,2026-08-16,08/16/2026,Shipped,2
WO0007326,Midwest-2,Electronics,2026-08-13,08/14/2026,08/13/2026,shipped,3
WO0007327,Midwest-2,Outdoor,08/13/2026,2026-08-16,08/16/2026,SHIPPED,5
WO0007328,South-4,Outdoor,2026-08-13,08/15/2026,08/14/2026,shipped,7
WO0007329,Midwest-2,Office Supplies,2026-08-13,08/16/2026,2026-08-15,SHIPPED,1
WO0007330,South-4,Home Goods,08/13/2026,08/14/2026,2026-08-13, Shipped,6
WO0007331,South-4,Electronics,08/13/2026,2026-08-15,08/15/2026, Shipped,9
WO0007332,West-3,Office Supplies,2026-08-13,08/16/2026,08/16/2026,shipped,3
WO0007333,Midwest-2,Office Supplies,2026-08-13,2026-08-16,2026-08-16,Shipped,3
WO0007334,Midwest-2,Office Supplies,08/13/2026,2026-08-15,2026-08-15,Shipped,10
WO0007335,Northeast-1,Home Goods,2026-08-13,08/14/2026,08/14/2026,Shipped,10
WO0007336,South-4,Electronics,2026-08-13,2026-08-15,,Delayed,8
WO0007337,Midwest-2,Office Supplies,08/13/2026,2026-08-16,08/15/2026,SHIPPED,1
WO0007338,Midwest-2,Electronics,08/13/2026,08/14/2026,08/14/2026, Shipped,8
WO0007339,South-4,Electronics,2026-08-13,08/15/2026,2026-08-14, Shipped,6
WO0007340,South-4,Outdoor,2026-08-13,08/15/2026,08/15/2026,shipped,8
WO0007341,South-4,Home Goods,08/13/2026,2026-08-14,08/14/2026, Shipped,6
WO0007342,Midwest-2,Outdoor,08/13/2026,08/16/2026,2026-08-15,shipped,5
WO0007343,South-4,Outdoor,08/13/2026,2026-08-15,08/14/2026,Shipped,8
WO0007344,South-4,Home Goods,08/13/2026,2026-08-14,2026-08-14,SHIPPED,2
WO0007345,West-3,Home Goods,2026-08-13,2026-08-16,2026-08-16,shipped,5
WO0007346,West-3,Office Supplies,08/13/2026,08/14/2026,08/14/2026,SHIPPED,2
WO0007347,Midwest-2,Office Supplies,08/13/2026,2026-08-15,08/14/2026, Shipped,4
WO0007348,South-4,Office Supplies,08/13/2026,08/16/2026,08/16/2026,Shipped,11
WO0007349,Northeast-1,Office Supplies,08/13/2026,08/16/2026,08/19/2026,delayed,11
WO0007350,South-4,Electronics,2026-08-13,08/15/2026,08/14/2026, Shipped,1
WO0007351,South-4,Electronics,2026-08-13,08/15/2026,08/14/2026, Shipped,-1
WO0007352,South-4,Apparel,08/13/2026,2026-08-16,08/15/2026,Shipped,9
WO0007353,Midwest-2,Outdoor,2026-08-13,2026-08-15,08/14/2026,SHIPPED,5
WO0007354,Northeast-1,Office Supplies,2026-08-13,08/14/2026,2026-08-14,shipped,7
WO0007355,West-3,Home Goods,2026-08-13,08/14/2026,2026-08-13, Shipped,2
WO0007356,Midwest-2,Office Supplies,08/13/2026,2026-08-16,2026-08-15,shipped,10
WO0007357,,Office Supplies,08/13/2026,2026-08-16,2026-08-15,shipped,10
WO0007358,West-3,Office Supplies,2026-08-13,2026-08-16,2026-08-15,shipped,7
WO0007359,Midwest-2,Home Goods,08/13/2026,08/16/2026,2026-08-15, Shipped,8
WO0007360,Midwest-2,Outdoor,2026-08-13,2026-08-14,2026-08-14,shipped,5
WO0007361,Midwest-2,Home Goods,08/13/2026,2026-08-16,2026-08-16,Shipped,11
WO0007362,Northeast-1,Home Goods,08/13/2026,2026-08-14,2026-08-14,SHIPPED,11
WO0007363,South-4,Outdoor,08/13/2026,08/16/2026,08/16/2026,Shipped,10
WO0007364,South-4,Outdoor,08/13/2026,08/16/2026,08/16/2026,Shipped,-1
WO0007365,South-4,Electronics,08/13/2026,2026-08-14,,DELAYED,2
WO0007366,Midwest-2,Outdoor,08/13/2026,08/14/2026,08/13/2026,Shipped,7
WO0007367,Midwest-2,Electronics,2026-08-13,08/16/2026,08/16/2026, Shipped,1
WO0007368,Midwest-2,Outdoor,08/13/2026,08/14/2026,08/14/2026,SHIPPED,7
WO0007369,Northeast-1,Apparel,2026-08-13,2026-08-16,2026-08-15, Shipped,8
WO0007370,Midwest-2,Electronics,2026-08-13,2026-08-16,2026-08-17,delayed,2
WO0007371,Midwest-2,Electronics,08/13/2026,2026-08-14,08/13/2026,Shipped,10
WO0007372,Northeast-1,Office Supplies,08/13/2026,2026-08-14,2026-08-14, Shipped,3
WO0007373,Northeast-1,Outdoor,2026-08-13,2026-08-14,08/13/2026,SHIPPED,9
WO0007374,Northeast-1,Office Supplies,08/13/2026,2026-08-16,2026-08-15,Shipped,5
WO0007375,Northeast-1,Apparel,08/13/2026,2026-08-15,08/14/2026,SHIPPED,2
WO0007376,South-4,Office Supplies,08/13/2026,08/14/2026,2026-08-13,Shipped,7
WO0007377,West-3,Office Supplies,2026-08-13,08/16/2026,2026-08-16,SHIPPED,9
WO0007378,South-4,Outdoor,08/13/2026,08/15/2026,08/15/2026,SHIPPED,5
WO0007379,Northeast-1,Home Goods,08/13/2026,2026-08-16,08/15/2026,Shipped,6
WO0007380,South-4,Outdoor,08/13/2026,2026-08-14,08/14/2026,Shipped,9
WO0007381,West-3,Office Supplies,08/13/2026,2026-08-15,08/15/2026,shipped,5
WO0007382,Northeast-1,Office Supplies,08/13/2026,2026-08-15,08/15/2026,SHIPPED,6
WO0007383,Midwest-2,Home Goods,2026-08-13,08/14/2026,2026-08-13,Shipped,5
WO0007384,West-3,Home Goods,2026-08-13,2026-08-15,08/15/2026, Shipped,7
WO0007385,Northeast-1,Outdoor,2026-08-13,2026-08-14,2026-08-13, Shipped,1
WO0007386,West-3,Apparel,08/13/2026,2026-08-14,08/13/2026,Shipped,10
WO0007387,West-3,Office Supplies,2026-08-13,08/16/2026,08/15/2026, Shipped,4
WO0007388,Midwest-2,Electronics,08/13/2026,2026-08-14,,delayed,10
WO0007389,Northeast-1,Electronics,2026-08-13,2026-08-15,2026-08-15, Shipped,5
WO0007390,Northeast-1,Outdoor,2026-08-13,08/16/2026,08/16/2026, Shipped,5
WO0007391,South-4,Electronics,08/13/2026,08/16/2026,2026-08-16,SHIPPED,6
WO0007391,South-4,Electronics,08/13/2026,08/16/2026,2026-08-16,SHIPPED,6
WO0007392,Northeast-1,Office Supplies,08/13/2026,08/15/2026,2026-08-15,shipped,10
WO0007393,South-4,Electronics,2026-08-13,2026-08-16,08/16/2026,SHIPPED,10
WO0007394,West-3,Home Goods,2026-08-13,2026-08-14,2026-08-13,Shipped,8
WO0007395,Northeast-1,Outdoor,08/13/2026,08/16/2026,2026-08-16,shipped,2
WO0007396,West-3,Outdoor,08/13/2026,2026-08-16,2026-08-16, Shipped,11
WO0007397,South-4,Outdoor,08/13/2026,08/14/2026,2026-08-14,shipped,10
WO0007398,Northeast-1,Apparel,2026-08-13,2026-08-14,08/14/2026,SHIPPED,9
WO0007399,Midwest-2,Electronics,2026-08-13,2026-08-16,2026-08-16,SHIPPED,7
WO0007400,Northeast-1,Home Goods,08/13/2026,2026-08-14,08/14/2026,shipped,11
WO0007401,Midwest-2,Office Supplies,08/13/2026,2026-08-15,2026-08-14,Shipped,9
WO0007402,Northeast-1,Apparel,08/13/2026,08/15/2026,2026-08-14, Shipped,1
WO0007403,Midwest-2,Electronics,08/13/2026,08/15/2026,08/15/2026,Shipped,6
WO0007404,West-3,Electronics,2026-08-13,2026-08-14,08/13/2026,shipped,11
WO0007405,Midwest-2,Electronics,08/13/2026,2026-08-14,2026-08-14,shipped,2
WO0007406,West-3,Apparel,08/13/2026,08/16/2026,2026-08-15,Shipped,11
WO0007407,Midwest-2,Home Goods,2026-08-13,2026-08-14,08/13/2026, Shipped,1
WO0007408,Midwest-2,Apparel,08/13/2026,2026-08-15,,Delayed,4
WO0007409,Northeast-1,Electronics,2026-08-13,2026-08-14,2026-08-13,Shipped,10
WO0007410,West-3,Office Supplies,2026-08-13,2026-08-16,2026-08-15,SHIPPED,1
WO0007411,Northeast-1,Outdoor,08/13/2026,08/15/2026,08/14/2026, Shipped,9
WO0007412,West-3,Home Goods,2026-08-13,2026-08-14,2026-08-14,SHIPPED,10
WO0007413,West-3,Electronics,2026-08-13,2026-08-14,08/13/2026, Shipped,8
WO0007414,South-4,Electronics,2026-08-13,08/16/2026,2026-08-16,Shipped,3
WO0007415,Northeast-1,Home Goods,08/13/2026,2026-08-15,2026-08-15,Shipped,7
WO0007416,South-4,Home Goods,2026-08-13,2026-08-16,08/15/2026,SHIPPED,5
WO0007417,South-4,Apparel,08/13/2026,2026-08-16,2026-08-15,SHIPPED,4
WO0007418,South-4,Outdoor,08/13/2026,2026-08-14,,DELAYED,2
WO0007419,South-4,Home Goods,08/13/2026,08/16/2026,2026-08-16, Shipped,6
WO0007420,Midwest-2,Electronics,2026-08-13,2026-08-14,2026-08-13,Shipped,6
WO0007421,Midwest-2,Outdoor,2026-08-13,08/16/2026,2026-08-16, Shipped,6
WO0007422,Northeast-1,Apparel,08/14/2026,08/17/2026,,delayed,6
WO0007423,South-4,Home Goods,08/14/2026,2026-08-17,2026-08-16,Shipped,4
WO0007424,Northeast-1,Outdoor,2026-08-14,2026-08-17,08/17/2026,shipped,10
WO0007425,Northeast-1,Apparel,2026-08-14,2026-08-15,2026-08-14,shipped,5
WO0007426,West-3,Apparel,2026-08-14,08/15/2026,08/15/2026,shipped,3
WO0007427,Midwest-2,Office Supplies,08/14/2026,2026-08-15,08/14/2026, Shipped,5
WO0007427,Midwest-2,Office Supplies,08/14/2026,2026-08-15,08/14/2026, Shipped,5
WO0007428,West-3,Office Supplies,2026-08-14,08/16/2026,2026-08-15,Shipped,2
WO0007429,South-4,Electronics,2026-08-14,2026-08-17,08/16/2026, Shipped,2
WO0007430,West-3,Apparel,2026-08-14,2026-08-17,2026-08-17, Shipped,2
WO0007431,West-3,Home Goods,2026-08-14,08/15/2026,08/15/2026,Shipped,6
WO0007432,Midwest-2,Apparel,2026-08-14,2026-08-16,08/16/2026,shipped,10
WO0007433,Midwest-2,Outdoor,08/14/2026,08/15/2026,2026-08-19,DELAYED,5
WO0007434,Northeast-1,Home Goods,2026-08-14,08/17/2026,08/17/2026,Shipped,4
WO0007435,West-3,Office Supplies,2026-08-14,2026-08-17,08/17/2026, Shipped,10
WO0007436,Midwest-2,Electronics,08/14/2026,08/15/2026,2026-08-14, Shipped,4
WO0007437,South-4,Electronics,08/14/2026,2026-08-15,2026-08-18,delayed,5
WO0007438,Midwest-2,Outdoor,2026-08-14,08/17/2026,,Delayed,10
WO0007439,Northeast-1,Office Supplies,08/14/2026,2026-08-17,2026-08-16,SHIPPED,4
WO0007440,Northeast-1,Outdoor,08/14/2026,08/15/2026,2026-08-15,SHIPPED,9
WO0007441,South-4,Office Supplies,2026-08-14,08/17/2026,08/17/2026, Shipped,4
WO0007442,Midwest-2,Electronics,08/14/2026,08/16/2026,2026-08-15,shipped,3
WO0007443,Midwest-2,Office Supplies,2026-08-14,08/15/2026,,delayed,3
