customer_id,signup_month,contract_type,plan_tier,addon_count,monthly_charge,autopay,signup_channel,region,tenure_months,months_observable,avg_engagement_score,support_tickets_90d,churned
CUST-05469,2024-05,Month-to-month,Standard,2,50.23,Yes,Organic,West,19,19,63.4,0,No
CUST-05470,2023-11,Two year,Premium,1,72.24,No,Organic,West,24,25,35.8,1,Yes
CUST-05471,2024-09,One year,Basic,0,15.91,Yes,Sales-Assisted,West,15,15,67.2,0,No
CUST-05472,2024-10,Month-to-month,Basic,1,25.46,Yes,Sales-Assisted,South,5,14,67.5,1,Yes
CUST-05473,2024-03,Two year,Basic,1,21.03,No,Sales-Assisted,South,21,21,69.3,0,No
CUST-05474,2025-10,One year,Basic,0,16.47,Yes,Organic,West,2,2,55.4,0,No
CUST-05475,2024-09,Month-to-month,Premium,2,82.73,No,Paid Search,West,7,15,61.6,0,Yes
CUST-05476,2025-10,One year,Standard,0,37.62,Yes,Paid Search,South,2,2,62.6,0,No
CUST-05477,2024-07,Month-to-month,Basic,1,21.87,Yes,Sales-Assisted,South,8,17,92.3,0,Yes
CUST-05478,2025-10,One year,Premium,0,69.53,Yes,Organic,Midwest,2,2,66.7,0,No
CUST-05479,2025-03,Two year,Standard,0,34.49,Yes,Organic,Northeast,9,9,70.6,0,No
CUST-05480,2025-10,One year,Standard,4,66.62,Yes,Organic,Midwest,2,2,49.5,1,No
CUST-05481,2024-05,Two year,Basic,2,32.6,Yes,Referral,South,19,19,38.1,0,No
CUST-05482,2024-03,One year,Basic,0,16.73,No,Referral,West,21,21,90.3,0,No
CUST-05483,2024-04,Month-to-month,Standard,3,58.51,No,Paid Search,West,8,20,53.5,1,Yes
CUST-05484,2025-10,One year,Standard,2,50.74,Yes,Paid Search,West,2,2,83.0,0,No
CUST-05485,2023-08,One year,Premium,0,64.81,Yes,Paid Search,South,16,28,52.4,0,Yes
CUST-05486,2023-07,Month-to-month,Standard,3,59.88,Yes,Sales-Assisted,South,29,29,93.5,0,Yes
CUST-05487,2024-06,Month-to-month,Standard,0,33.47,No,Organic,Northeast,3,18,88.8,0,Yes
CUST-05488,2025-07,Two year,Basic,2,27.72,No,Sales-Assisted,Midwest,5,5,59.2,0,No
CUST-05489,2024-04,Month-to-month,Basic,3,38.85,Yes,Organic,West,20,20,90.7,2,No
CUST-05490,2024-07,One year,Standard,3,59.99,No,Paid Search,Northeast,17,17,79.5,0,No
CUST-05491,2023-10,Month-to-month,Basic,1,23.93,Yes,Referral,South,3,26,70.7,0,Yes
CUST-05492,2024-12,Month-to-month,Basic,1,20.78,No,Sales-Assisted,Midwest,1,12,54.1,0,Yes
CUST-05493,2024-10,Month-to-month,Standard,2,52.08,No,Sales-Assisted,Northeast,14,14,61.0,0,No
CUST-05494,2024-10,One year,Premium,4,97.06,Yes,Paid Search,West,4,14,90.7,0,Yes
CUST-05495,2025-01,Two year,Standard,0,37.34,Yes,Organic,South,3,11,88.4,0,Yes
CUST-05496,2025-11,One year,Standard,0,33.88,No,Paid Search,Midwest,1,1,70.9,0,No
CUST-05497,2024-04,Two year,Standard,2,49.18,No,Sales-Assisted,Midwest,20,20,57.3,0,No
CUST-05498,2024-09,Two year,Standard,0,36.9,Yes,Organic,South,15,15,97.6,1,No
CUST-05499,2025-06,Month-to-month,Basic,4,49.71,No,Referral,Midwest,3,6,32.3,0,Yes
CUST-05500,2024-03,One year,Basic,1,22.32,Yes,Referral,South,21,21,21.4,1,No
CUST-05501,2025-05,One year,Standard,4,64.67,Yes,Organic,Midwest,7,7,78.5,1,No
CUST-05502,2024-11,Month-to-month,Basic,0,14.17,Yes,Organic,South,13,13,76.2,0,No
CUST-05503,2024-12,Month-to-month,Standard,0,37.39,No,Referral,West,2,12,78.8,0,Yes
CUST-05504,2024-12,Month-to-month,Standard,1,43.52,Yes,Sales-Assisted,Northeast,12,12,60.2,0,No
CUST-05505,2024-09,Month-to-month,Basic,1,22.82,Yes,Organic,West,1,15,89.2,0,Yes
CUST-05506,2024-09,Month-to-month,Premium,1,71.53,Yes,Referral,Northeast,3,15,91.5,0,Yes
CUST-05507,2024-07,One year,Basic,0,10.49,Yes,Sales-Assisted,Northeast,17,17,76.8,0,No
CUST-05508,2025-08,Two year,Basic,0,15.29,Yes,Organic,South,4,4,83.0,0,No
CUST-05509,2023-08,Month-to-month,Premium,3,86.89,Yes,Paid Search,South,11,28,63.7,1,Yes
CUST-05510,2025-09,Two year,Premium,1,71.87,No,Paid Search,West,3,3,81.1,1,No
CUST-05511,2025-05,Month-to-month,Basic,0,15.1,Yes,Referral,Northeast,3,7,67.9,0,Yes
CUST-05512,2023-11,Two year,Standard,2,52.55,Yes,Organic,Midwest,25,25,70.2,0,No
CUST-05513,2025-05,Month-to-month,Standard,1,42.04,Yes,Organic,Midwest,7,7,58.0,0,No
CUST-05514,2024-12,One year,Basic,4,48.98,Yes,Sales-Assisted,West,12,12,51.8,1,No
CUST-05515,2023-12,Month-to-month,Premium,4,100.82,Yes,Referral,South,18,24,48.2,0,Yes
CUST-05516,2023-09,Month-to-month,Premium,0,66.4,No,Paid Search,West,7,27,49.8,1,Yes
CUST-05517,2024-06,Month-to-month,Basic,1,25.25,Yes,Organic,Northeast,6,18,61.7,0,Yes
CUST-05518,2023-09,Month-to-month,Premium,3,87.34,No,Organic,Northeast,3,27,39.6,1,Yes
CUST-05519,2024-01,One year,Standard,3,58.93,Yes,Paid Search,Midwest,23,23,68.3,1,No
CUST-05520,2025-05,Month-to-month,Basic,0,14.17,Yes,Organic,West,2,7,60.5,0,Yes
CUST-05521,2024-01,Month-to-month,Basic,3,39.01,Yes,Organic,Northeast,23,23,65.2,0,No
CUST-05522,2025-09,One year,Premium,0,65.0,Yes,Paid Search,Midwest,3,3,61.9,0,No
CUST-05523,2024-04,Month-to-month,Standard,0,34.66,Yes,Referral,Northeast,15,20,75.1,0,Yes
CUST-05524,2024-01,Month-to-month,Standard,0,30.84,Yes,Sales-Assisted,Northeast,23,23,64.1,0,No
CUST-05525,2024-07,Month-to-month,Basic,0,14.3,Yes,Paid Search,South,17,17,73.3,0,No
CUST-05526,2024-10,Month-to-month,Standard,1,46.17,Yes,Paid Search,Northeast,14,14,64.9,1,No
CUST-05527,2025-03,Month-to-month,Basic,2,28.79,Yes,Paid Search,South,9,9,52.3,1,Yes
CUST-05528,2025-10,Month-to-month,Premium,1,70.81,No,Organic,Northeast,2,2,69.4,0,No
CUST-05529,2024-01,Month-to-month,Premium,4,98.51,No,Paid Search,West,2,23,70.8,0,Yes
CUST-05530,2024-04,Month-to-month,Standard,2,50.54,No,Referral,West,9,20,41.8,2,Yes
CUST-05531,2023-12,Month-to-month,Standard,0,38.16,No,Referral,Northeast,3,24,79.8,0,Yes
CUST-05532,2025-06,One year,Standard,1,43.11,Yes,Paid Search,Northeast,6,6,74.5,0,No
CUST-05533,2024-06,Month-to-month,Standard,1,46.05,Yes,Organic,Northeast,11,18,33.2,0,Yes
CUST-05534,2024-05,One year,Basic,2,31.26,Yes,Organic,Midwest,19,19,92.5,0,No
CUST-05535,2024-03,Month-to-month,Basic,2,31.04,No,Organic,West,3,21,55.5,0,Yes
CUST-05536,2023-09,Month-to-month,Basic,0,11.29,Yes,Referral,Midwest,27,27,53.9,1,No
CUST-05537,2023-11,Month-to-month,Standard,4,67.08,Yes,Organic,Northeast,12,25,78.4,0,Yes
CUST-05538,2023-12,Month-to-month,Basic,0,13.61,No,Paid Search,West,24,24,64.4,0,No
CUST-05539,2024-08,One year,Standard,1,43.62,Yes,Organic,Northeast,8,16,56.0,0,Yes
CUST-05540,2023-10,Two year,Standard,4,66.14,Yes,Paid Search,Midwest,4,26,34.8,3,Yes
CUST-05541,2023-07,Month-to-month,Basic,2,30.04,No,Paid Search,South,17,29,74.4,0,Yes
CUST-05542,2025-11,Two year,Standard,1,41.57,No,Organic,Northeast,1,1,100.0,0,No
CUST-05543,2024-04,One year,Standard,1,44.56,Yes,Organic,Northeast,20,20,70.4,0,No
CUST-05544,2024-01,One year,Standard,4,68.07,Yes,Organic,Midwest,6,23,50.1,0,Yes
CUST-05545,2025-11,Month-to-month,Basic,0,12.86,Yes,Paid Search,Midwest,1,1,72.6,0,No
CUST-05546,2024-09,Month-to-month,Basic,1,21.07,Yes,Organic,West,15,15,37.1,2,No
CUST-05547,2024-05,One year,Standard,1,42.48,No,Paid Search,West,3,19,62.3,1,Yes
CUST-05548,2024-03,One year,Standard,0,32.93,Yes,Sales-Assisted,Northeast,21,21,48.4,0,No
CUST-05549,2024-06,One year,Premium,0,65.95,Yes,Paid Search,Northeast,5,18,65.2,0,Yes
CUST-05550,2024-06,One year,Standard,1,41.97,Yes,Sales-Assisted,Midwest,18,18,47.7,1,No
CUST-05551,2025-08,Month-to-month,Basic,1,23.75,Yes,Sales-Assisted,West,4,4,70.6,0,No
CUST-05552,2023-08,Two year,Standard,1,43.23,Yes,Organic,West,28,28,72.7,0,No
CUST-05553,2024-10,Month-to-month,Standard,0,36.09,No,Referral,West,14,14,85.2,0,No
CUST-05554,2025-11,Month-to-month,Standard,0,32.51,Yes,Sales-Assisted,West,1,1,39.3,1,No
CUST-05555,2025-04,One year,Standard,3,57.3,No,Paid Search,Midwest,8,8,97.9,0,No
CUST-05556,2024-03,Month-to-month,Standard,1,45.43,No,Referral,Northeast,13,21,92.0,0,Yes
CUST-05557,2024-07,One year,Standard,0,34.03,Yes,Referral,Northeast,17,17,68.1,1,No
CUST-05558,2023-10,One year,Basic,0,17.64,No,Organic,South,26,26,94.1,0,No
CUST-05559,2024-12,Two year,Premium,4,98.61,Yes,Sales-Assisted,Northeast,12,12,70.3,0,No
CUST-05560,2024-10,One year,Basic,1,24.43,Yes,Organic,West,14,14,82.3,1,No
CUST-05561,2024-12,Two year,Premium,0,69.25,Yes,Sales-Assisted,Midwest,12,12,44.6,0,No
CUST-05562,2023-11,Month-to-month,Premium,2,83.23,Yes,Paid Search,Midwest,8,25,77.6,0,Yes
CUST-05563,2024-04,Month-to-month,Standard,1,40.69,No,Paid Search,South,13,20,74.7,0,Yes
CUST-05564,2023-07,One year,Standard,4,69.49,Yes,Referral,Northeast,2,29,52.8,0,Yes
CUST-05565,2024-05,One year,Premium,1,69.88,Yes,Paid Search,South,19,19,70.8,0,No
CUST-05566,2023-07,One year,Basic,0,14.97,Yes,Paid Search,South,29,29,65.8,0,No
CUST-05567,2023-12,One year,Basic,0,15.05,Yes,Organic,Northeast,24,24,79.9,0,No
CUST-05568,2023-12,Month-to-month,Standard,0,33.52,Yes,Organic,Midwest,24,24,81.8,0,No
CUST-05569,2024-10,Month-to-month,Basic,1,20.95,Yes,Sales-Assisted,Midwest,1,14,42.0,0,Yes
CUST-05570,2023-07,Month-to-month,Basic,4,48.47,No,Organic,Midwest,19,29,66.5,0,Yes
CUST-05571,2024-12,Month-to-month,Standard,2,50.36,Yes,Organic,Northeast,1,12,36.4,0,Yes
CUST-05572,2025-06,Month-to-month,Basic,1,23.55,Yes,Sales-Assisted,Northeast,6,6,15.6,3,No
CUST-05573,2025-08,Month-to-month,Standard,0,31.95,Yes,Sales-Assisted,South,4,4,67.5,0,No
CUST-05574,2024-08,Month-to-month,Basic,2,30.19,Yes,Organic,West,15,16,55.6,1,Yes
CUST-05575,2025-07,Month-to-month,Standard,0,33.67,No,Referral,Northeast,5,5,86.8,0,No
CUST-05576,2024-05,One year,Premium,0,66.05,Yes,Organic,West,18,19,28.4,1,Yes
CUST-05577,2025-01,Two year,Basic,0,17.46,Yes,Referral,Northeast,11,11,62.1,0,No
CUST-05578,2024-12,One year,Premium,3,89.34,Yes,Organic,Northeast,12,12,52.9,0,No
CUST-05579,2023-09,Two year,Basic,0,18.06,Yes,Referral,South,27,27,72.3,0,No
CUST-05580,2024-08,Month-to-month,Standard,1,40.2,Yes,Paid Search,Northeast,8,16,74.0,0,Yes
CUST-05581,2025-09,Month-to-month,Basic,0,15.08,No,Paid Search,South,3,3,69.4,0,No
CUST-05582,2025-06,One year,Basic,0,12.83,No,Paid Search,Midwest,6,6,18.6,0,No
CUST-05583,2025-01,Month-to-month,Standard,1,44.56,Yes,Paid Search,West,5,11,77.0,0,Yes
CUST-05584,2025-06,Month-to-month,Premium,2,83.07,Yes,Organic,Midwest,6,6,63.5,0,Yes
CUST-05585,2025-07,Two year,Standard,0,36.48,No,Sales-Assisted,Midwest,5,5,81.3,0,No
CUST-05586,2023-08,One year,Basic,4,50.41,No,Paid Search,Northeast,28,28,74.6,0,No
CUST-05587,2024-10,One year,Standard,1,42.76,No,Referral,Northeast,14,14,53.7,2,No
CUST-05588,2025-10,Month-to-month,Basic,3,40.94,No,Paid Search,South,2,2,37.0,1,No
CUST-05589,2025-02,One year,Basic,1,26.35,No,Organic,West,10,10,64.9,0,No
CUST-05590,2024-03,Month-to-month,Basic,1,22.19,Yes,Paid Search,West,5,21,47.5,0,Yes
CUST-05591,2025-09,Month-to-month,Basic,1,25.11,No,Sales-Assisted,Midwest,3,3,91.4,0,No
CUST-05592,2024-02,Two year,Standard,2,51.74,Yes,Organic,Northeast,22,22,39.9,0,No
CUST-05593,2024-04,Month-to-month,Premium,1,73.99,Yes,Referral,West,8,20,66.1,0,Yes
CUST-05594,2024-03,Month-to-month,Basic,0,16.02,Yes,Organic,Northeast,1,21,18.8,0,Yes
CUST-05595,2023-11,Month-to-month,Standard,4,69.12,No,Sales-Assisted,Northeast,8,25,66.5,0,Yes
CUST-05596,2023-12,One year,Basic,0,17.09,Yes,Paid Search,South,24,24,70.9,0,No
CUST-05597,2025-06,Month-to-month,Basic,4,43.82,No,Paid Search,West,6,6,60.0,2,No
CUST-05598,2025-03,One year,Basic,2,34.61,Yes,Paid Search,South,3,9,66.7,0,Yes
CUST-05599,2024-02,Month-to-month,Basic,1,20.84,No,Paid Search,West,8,22,50.5,0,Yes
CUST-05600,2023-07,One year,Premium,1,72.23,Yes,Organic,West,29,29,78.9,0,No
CUST-05601,2024-12,One year,Premium,1,73.18,Yes,Organic,Midwest,12,12,70.2,0,No
CUST-05602,2024-04,One year,Basic,2,33.79,Yes,Paid Search,Northeast,2,20,76.9,0,Yes
CUST-05603,2025-09,Two year,Standard,4,67.97,No,Organic,Midwest,3,3,87.7,0,No
CUST-05604,2023-09,Month-to-month,Basic,1,23.89,Yes,Referral,Northeast,6,27,69.1,0,Yes
CUST-05605,2023-07,Month-to-month,Premium,1,73.24,Yes,Organic,Northeast,18,29,46.9,0,Yes
CUST-05606,2023-10,One year,Standard,3,58.63,Yes,Organic,Northeast,26,26,90.0,0,No
CUST-05607,2025-09,One year,Standard,3,57.67,Yes,Organic,Midwest,3,3,34.1,0,No
CUST-05608,2023-11,Month-to-month,Standard,1,44.3,Yes,Sales-Assisted,West,25,25,55.8,0,No
CUST-05609,2024-09,One year,Standard,0,35.38,Yes,Paid Search,South,1,15,77.8,0,Yes
CUST-05610,2025-01,Month-to-month,Basic,0,16.17,Yes,Paid Search,South,11,11,79.2,0,No
CUST-05611,2023-10,One year,Premium,3,88.76,Yes,Paid Search,Midwest,26,26,43.6,1,No
CUST-05612,2024-11,One year,Basic,0,13.48,Yes,Organic,South,13,13,34.2,0,No
CUST-05613,2024-09,One year,Basic,2,31.84,No,Referral,Northeast,15,15,92.1,0,No
CUST-05614,2024-10,One year,Basic,3,38.14,Yes,Sales-Assisted,South,14,14,35.9,0,No
CUST-05615,2024-08,One year,Standard,0,36.27,Yes,Referral,Northeast,16,16,47.5,0,No
CUST-05616,2024-07,One year,Basic,0,15.26,Yes,Organic,West,17,17,65.7,1,No
CUST-05617,2024-05,Month-to-month,Basic,1,25.07,No,Sales-Assisted,Northeast,3,19,35.3,3,Yes
CUST-05618,2024-09,One year,Standard,0,34.29,Yes,Referral,South,15,15,62.7,0,No
CUST-05619,2023-07,Month-to-month,Standard,2,55.78,Yes,Paid Search,Midwest,2,29,39.5,0,Yes
CUST-05620,2025-07,One year,Basic,2,32.82,Yes,Organic,South,5,5,60.1,0,No
CUST-05621,2023-12,Month-to-month,Basic,4,43.78,No,Organic,Northeast,12,24,45.5,1,Yes
CUST-05622,2025-02,Month-to-month,Standard,0,34.44,Yes,Organic,Northeast,10,10,80.6,0,No
CUST-05623,2023-07,One year,Standard,1,38.73,No,Paid Search,South,29,29,55.8,1,No
CUST-05624,2025-07,Two year,Standard,1,38.6,Yes,Organic,Northeast,5,5,68.2,0,No
CUST-05625,2024-02,Month-to-month,Basic,1,23.93,No,Paid Search,Midwest,5,22,77.1,0,Yes
CUST-05626,2023-08,One year,Premium,2,81.98,Yes,Paid Search,Midwest,12,28,69.4,0,Yes
CUST-05627,2023-08,Two year,Premium,1,72.1,Yes,Paid Search,Midwest,28,28,45.3,2,No
CUST-05628,2025-11,One year,Standard,1,40.69,Yes,Paid Search,West,1,1,47.4,0,No
CUST-05629,2025-03,Month-to-month,Standard,1,46.01,No,Referral,Northeast,9,9,87.2,0,No
CUST-05630,2025-06,One year,Standard,2,50.83,Yes,Organic,Midwest,6,6,69.6,0,No
CUST-05631,2024-03,One year,Standard,2,49.98,Yes,Organic,Midwest,21,21,61.1,0,No
CUST-05632,2024-04,Month-to-month,Standard,0,32.19,Yes,Paid Search,Northeast,3,20,39.9,1,Yes
CUST-05633,2023-09,One year,Basic,1,22.82,Yes,Organic,Midwest,27,27,24.8,0,No
CUST-05634,2023-08,One year,Basic,1,22.82,No,Organic,South,28,28,82.8,0,No
CUST-05635,2024-08,One year,Premium,3,89.02,Yes,Organic,Midwest,16,16,89.4,0,No
CUST-05636,2025-11,Month-to-month,Basic,1,25.9,No,Organic,Northeast,1,1,59.4,0,No
CUST-05637,2024-06,Month-to-month,Standard,0,33.52,No,Sales-Assisted,South,14,18,79.1,0,Yes
CUST-05638,2024-07,Two year,Standard,0,39.79,Yes,Organic,South,17,17,94.6,0,No
CUST-05639,2024-11,Month-to-month,Premium,0,68.94,Yes,Organic,Northeast,13,13,74.6,0,No
CUST-05640,2024-04,One year,Standard,1,44.24,Yes,Paid Search,South,20,20,65.9,0,No
CUST-05641,2024-01,One year,Premium,1,70.94,Yes,Referral,Midwest,17,23,58.2,0,Yes
CUST-05642,2025-02,Month-to-month,Premium,2,79.13,No,Referral,Midwest,10,10,68.0,0,No
CUST-05643,2024-09,Two year,Basic,1,22.3,Yes,Paid Search,West,15,15,53.5,0,No
CUST-05644,2024-10,Month-to-month,Basic,0,15.26,Yes,Sales-Assisted,Midwest,14,14,75.0,0,No
CUST-05645,2024-05,Month-to-month,Basic,1,19.81,Yes,Referral,South,19,19,64.1,1,No
CUST-05646,2025-07,Month-to-month,Premium,0,64.63,No,Organic,South,5,5,71.4,0,No
CUST-05647,2025-01,Month-to-month,Premium,1,72.32,Yes,Organic,Midwest,11,11,58.9,0,No
CUST-05648,2023-08,One year,Standard,1,43.84,Yes,Referral,West,28,28,85.8,0,No
CUST-05649,2024-08,One year,Premium,2,83.42,Yes,Organic,Northeast,16,16,50.0,0,No
CUST-05650,2024-09,Two year,Basic,0,14.88,Yes,Paid Search,West,15,15,56.7,1,No
CUST-05651,2023-09,One year,Standard,0,35.73,Yes,Organic,Northeast,27,27,89.2,1,No
CUST-05652,2023-10,Month-to-month,Basic,0,12.88,No,Paid Search,West,4,26,29.8,1,Yes
CUST-05653,2023-07,Month-to-month,Basic,0,12.32,Yes,Sales-Assisted,South,29,29,75.8,0,No
CUST-05654,2025-01,Month-to-month,Basic,4,46.88,Yes,Referral,South,11,11,61.4,1,No
CUST-05655,2023-12,Month-to-month,Standard,2,51.37,No,Sales-Assisted,West,24,24,63.5,0,No
CUST-05656,2024-12,Month-to-month,Basic,0,12.85,Yes,Referral,Northeast,1,12,56.3,1,Yes
CUST-05657,2025-08,Month-to-month,Standard,1,43.21,Yes,Paid Search,West,4,4,60.2,0,No
CUST-05658,2024-07,One year,Standard,1,45.04,Yes,Paid Search,Northeast,17,17,59.0,0,No
CUST-05659,2023-12,Month-to-month,Standard,2,46.42,No,Referral,West,1,24,57.4,0,Yes
CUST-05660,2024-06,One year,Basic,2,29.53,Yes,Paid Search,Northeast,15,18,76.7,1,Yes
CUST-05661,2024-04,One year,Basic,2,34.2,Yes,Sales-Assisted,South,20,20,64.9,0,No
CUST-05662,2025-04,One year,Standard,0,35.0,Yes,Referral,Northeast,8,8,53.4,1,No
CUST-05663,2024-06,Two year,Premium,1,74.85,Yes,Sales-Assisted,West,18,18,79.5,0,No
CUST-05664,2025-01,One year,Standard,0,33.24,Yes,Organic,Northeast,2,11,88.9,0,Yes
CUST-05665,2023-07,Month-to-month,Basic,2,30.31,Yes,Sales-Assisted,South,29,29,62.4,0,No
CUST-05666,2025-07,One year,Standard,2,50.13,Yes,Paid Search,West,5,5,71.3,0,No
CUST-05667,2025-02,Month-to-month,Basic,0,16.1,Yes,Organic,Northeast,3,10,77.8,0,Yes
CUST-05668,2023-07,Month-to-month,Premium,2,82.22,Yes,Organic,West,29,29,83.7,0,No
CUST-05669,2024-12,Month-to-month,Standard,0,34.59,Yes,Referral,South,12,12,78.3,0,No
CUST-05670,2024-02,Month-to-month,Premium,2,82.0,Yes,Organic,West,2,22,50.0,0,Yes
CUST-05671,2024-03,Month-to-month,Standard,1,43.73,Yes,Organic,South,10,21,72.0,0,Yes
CUST-05672,2025-10,Two year,Basic,1,22.64,Yes,Paid Search,Northeast,2,2,46.9,0,No
CUST-05673,2024-07,Month-to-month,Premium,1,71.34,No,Organic,South,17,17,61.4,0,No
CUST-05674,2023-12,One year,Premium,2,82.86,Yes,Paid Search,West,24,24,51.9,0,No
CUST-05675,2024-03,Month-to-month,Standard,0,30.72,Yes,Organic,South,21,21,57.4,0,No
CUST-05676,2024-01,One year,Basic,2,28.66,Yes,Paid Search,South,11,23,79.2,0,Yes
CUST-05677,2024-12,One year,Standard,1,43.03,Yes,Referral,Midwest,12,12,46.2,1,No
CUST-05678,2025-01,Month-to-month,Standard,2,52.07,Yes,Organic,Northeast,4,11,62.1,0,Yes
CUST-05679,2024-10,Month-to-month,Basic,2,36.72,Yes,Organic,Northeast,6,14,78.6,0,Yes
CUST-05680,2024-04,One year,Standard,1,42.89,Yes,Organic,West,20,20,54.7,1,No
CUST-05681,2023-08,Month-to-month,Basic,1,22.75,No,Sales-Assisted,South,2,28,78.2,0,Yes
CUST-05682,2024-04,Month-to-month,Premium,1,71.31,No,Referral,South,20,20,59.3,0,No
CUST-05683,2024-08,Month-to-month,Premium,1,72.9,No,Paid Search,South,16,16,71.7,0,No
CUST-05684,2023-12,Month-to-month,Basic,1,22.74,No,Organic,South,4,24,75.2,0,Yes
CUST-05685,2024-03,Month-to-month,Premium,0,62.7,No,Paid Search,South,21,21,69.6,0,No
CUST-05686,2023-12,Month-to-month,Basic,3,37.51,Yes,Organic,West,24,24,80.7,0,No
CUST-05687,2025-09,Month-to-month,Basic,1,23.71,No,Referral,South,2,3,69.1,1,Yes
CUST-05688,2023-12,One year,Basic,0,13.46,No,Paid Search,West,24,24,77.8,1,No
CUST-05689,2023-09,Month-to-month,Premium,0,65.65,Yes,Sales-Assisted,West,1,27,25.2,0,Yes
CUST-05690,2024-11,Month-to-month,Basic,1,22.76,Yes,Referral,West,13,13,75.7,0,No
CUST-05691,2025-11,Month-to-month,Standard,0,35.04,No,Referral,Midwest,1,1,76.1,0,No
CUST-05692,2025-07,One year,Standard,1,43.53,Yes,Organic,Midwest,5,5,55.3,0,No
CUST-05693,2025-08,Month-to-month,Basic,0,17.78,Yes,Referral,South,1,4,73.3,0,Yes
CUST-05694,2024-07,Month-to-month,Standard,3,60.48,Yes,Referral,Northeast,17,17,41.7,0,No
CUST-05695,2024-06,Two year,Premium,0,64.19,Yes,Paid Search,Midwest,18,18,81.1,0,No
CUST-05696,2025-01,One year,Basic,2,31.66,No,Paid Search,South,10,11,51.1,0,Yes
CUST-05697,2023-10,One year,Basic,0,18.6,Yes,Organic,Midwest,26,26,60.8,1,No
CUST-05698,2025-10,Month-to-month,Premium,0,64.89,No,Organic,Northeast,2,2,79.4,0,No
CUST-05699,2024-01,Month-to-month,Standard,1,44.97,Yes,Organic,Northeast,11,23,67.7,0,Yes
CUST-05700,2025-06,Month-to-month,Premium,2,81.12,Yes,Referral,Northeast,3,6,47.7,0,Yes
CUST-05701,2025-06,Month-to-month,Standard,0,32.64,No,Organic,South,1,6,57.7,0,Yes
CUST-05702,2025-06,One year,Premium,0,68.08,Yes,Organic,Midwest,6,6,53.2,0,No
CUST-05703,2024-11,Month-to-month,Standard,2,52.35,Yes,Sales-Assisted,Midwest,7,13,68.5,0,Yes
CUST-05704,2024-05,Month-to-month,Premium,0,64.27,Yes,Paid Search,West,4,19,43.8,2,Yes
CUST-05705,2025-10,One year,Standard,1,45.24,No,Organic,Midwest,2,2,35.3,0,No
CUST-05706,2023-07,Month-to-month,Basic,1,26.09,No,Sales-Assisted,Midwest,1,29,34.3,2,Yes
CUST-05707,2025-08,One year,Basic,1,21.59,Yes,Paid Search,West,4,4,73.7,0,No
CUST-05708,2024-04,Two year,Basic,1,24.5,Yes,Paid Search,South,20,20,77.5,0,No
CUST-05709,2023-07,Month-to-month,Premium,2,82.7,No,Organic,Midwest,2,29,65.1,0,Yes
CUST-05710,2023-12,Month-to-month,Premium,2,80.21,No,Paid Search,Northeast,1,24,41.3,0,Yes
CUST-05711,2024-03,Month-to-month,Basic,0,14.73,No,Referral,Midwest,21,21,52.7,2,No
CUST-05712,2025-09,Two year,Premium,2,80.11,Yes,Referral,Midwest,3,3,41.8,3,No
CUST-05713,2024-03,Month-to-month,Standard,3,62.07,Yes,Organic,West,21,21,90.2,0,No
CUST-05714,2023-11,Two year,Premium,1,74.46,Yes,Paid Search,Midwest,25,25,95.5,0,No
CUST-05715,2025-04,Month-to-month,Basic,0,15.9,No,Sales-Assisted,West,5,8,79.4,0,Yes
CUST-05716,2025-11,Month-to-month,Standard,0,34.08,No,Organic,Northeast,1,1,63.6,0,No
CUST-05717,2025-02,Month-to-month,Basic,0,16.66,No,Organic,Midwest,10,10,63.2,0,No
CUST-05718,2025-04,Two year,Basic,1,23.58,No,Paid Search,Northeast,8,8,49.4,0,No
CUST-05719,2025-10,Month-to-month,Basic,2,32.52,Yes,Organic,West,2,2,57.5,2,No
CUST-05720,2024-06,Two year,Premium,1,70.47,Yes,Paid Search,South,18,18,69.5,0,No
CUST-05721,2025-10,Month-to-month,Basic,0,13.0,Yes,Referral,West,2,2,83.7,0,No
CUST-05722,2025-01,Month-to-month,Basic,1,24.29,Yes,Organic,South,11,11,52.1,0,No
CUST-05723,2025-08,Month-to-month,Premium,4,96.66,No,Organic,West,2,4,78.3,0,Yes
CUST-05724,2025-05,One year,Premium,2,81.74,Yes,Organic,Midwest,7,7,30.4,2,No
CUST-05725,2024-10,Month-to-month,Premium,2,79.79,Yes,Sales-Assisted,Northeast,14,14,70.0,0,No
CUST-05726,2023-12,Two year,Standard,0,33.62,Yes,Referral,Northeast,24,24,81.6,0,No
CUST-05727,2025-09,Month-to-month,Basic,1,24.64,Yes,Paid Search,South,3,3,50.2,0,Yes
CUST-05728,2025-10,Month-to-month,Basic,1,21.96,Yes,Sales-Assisted,West,2,2,45.7,1,Yes
CUST-05729,2024-12,Two year,Basic,0,11.93,Yes,Organic,South,12,12,81.3,0,No
CUST-05730,2025-08,Month-to-month,Basic,3,38.12,Yes,Organic,Northeast,4,4,46.1,1,No
CUST-05731,2023-08,One year,Premium,3,87.15,Yes,Referral,South,28,28,88.0,0,No
CUST-05732,2025-09,Month-to-month,Premium,0,63.7,Yes,Sales-Assisted,Midwest,1,3,78.6,0,Yes
CUST-05733,2025-08,Month-to-month,Basic,3,39.77,Yes,Organic,West,4,4,61.3,1,No
CUST-05734,2025-09,One year,Premium,1,71.74,No,Organic,Midwest,3,3,31.9,0,No
